Channel:Channel1
Capture Time:2025-01-14 13:43:34.429
Length:39300
Sample Rate:5kSa/s
Interval:200us
Time Base:500ms/div
Delay:0s
Vertical Sensitivity:20V/div
Vertical Offset:-800mV
ch1_time(s),ch1_value(V)
-2.444199872,-0.8
-2.443999872,0
-2.443799872,0
-2.443599872,-0.8
-2.443399872,0
-2.443199872,-0.8
-2.442999872,-0.8
-2.442799872,-0.8
-2.442599872,-0.8
-2.442399872,-0.8
-2.442199872,-0.8
-2.441999872,-0.8
-2.441799872,-0.8
-2.441599872,-0.8
-2.441399872,-0.8
-2.441199872,-0.8
-2.440999872,-0.8
-2.440799872,-1.6
-2.440599872,-0.8
-2.440399872,-0.8
-2.440199872,-0.8
-2.439999872,-0.8
-2.439799872,-0.8
-2.439599872,-0.8
-2.439399872,-0.8
-2.439199872,-0.8
-2.438999872,-0.8
-2.438799872,0
-2.438599872,-0.8
-2.438399872,0
-2.438199872,0
-2.437999872,0
-2.437799872,0
-2.437599872,-0.8
-2.437399872,0
-2.437199872,0
-2.436999872,0
-2.436799872,0
-2.436599872,0.8
-2.436399872,0
-2.436199872,0
-2.435999872,0
-2.435799872,0
-2.435599872,0.8
-2.435399872,0.8
-2.435199872,0.8
-2.434999872,0.8
-2.434799872,0.8
-2.434599872,0.8
-2.434399872,0.8
-2.434199872,0.8
-2.433999872,0.8
-2.433799872,0.8
-2.433599872,1.6
-2.433399872,1.6
-2.433199872,1.6
-2.432999872,1.6
-2.432799872,2.4
-2.432599872,2.4
-2.432399872,1.6
-2.432199872,2.4
-2.431999872,2.4
-2.431799872,1.6
-2.431599872,1.6
-2.431399872,1.6
-2.431199872,0.8
-2.430999872,1.6
-2.430799872,1.6
-2.430599872,1.6
-2.430399872,1.6
-2.430199872,2.4
-2.429999872,0.8
-2.429799872,1.6
-2.429599872,1.6
-2.429399872,2.4
-2.429199872,0.8
-2.428999872,1.6
-2.428799872,1.6
-2.428599872,1.6
-2.428399872,0.8
-2.428199872,1.6
-2.427999872,0.8
-2.427799872,0.8
-2.427599872,0.8
-2.427399872,0.8
-2.427199872,1.6
-2.426999872,0.8
-2.426799872,0.8
-2.426599872,0.8
-2.426399872,0.8
-2.426199872,0.8
-2.425999872,0.8
-2.425799872,0.8
-2.425599872,0.8
-2.425399872,0.8
-2.425199872,0
-2.424999872,0
-2.424799872,0
-2.424599872,0
-2.424399872,0
-2.424199872,0
-2.423999872,0
-2.423799872,0
-2.423599872,0
-2.423399872,0
-2.423199872,0
-2.422999872,-0.8
-2.422799872,0
-2.422599872,0
-2.422399872,-0.8
-2.422199872,-0.8
-2.421999872,-0.8
-2.421799872,-0.8
-2.421599872,-0.8
-2.421399872,-0.8
-2.421199872,-0.8
-2.420999872,-0.8
-2.420799872,-0.8
-2.420599872,-0.8
-2.420399872,-0.8
-2.420199872,-0.8
-2.419999872,-0.8
-2.419799872,-0.8
-2.419599872,-0.8
-2.419399872,-0.8
-2.419199872,-0.8
-2.418999872,-0.8
-2.418799872,0
-2.418599872,-0.8
-2.418399872,-0.8
-2.418199872,-0.8
-2.417999872,-0.8
-2.417799872,-0.8
-2.417599872,0
-2.417399872,0
-2.417199872,0
-2.416999872,0
-2.416799872,0
-2.416599872,0
-2.416399872,0
-2.416199872,0
-2.415999872,0
-2.415799872,0.8
-2.415599872,0
-2.415399872,0
-2.415199872,0.8
-2.414999872,0
-2.414799872,0.8
-2.414599872,0.8
-2.414399872,0.8
-2.414199872,0.8
-2.413999872,1.6
-2.413799872,0.8
-2.413599872,1.6
-2.413399872,1.6
-2.413199872,1.6
-2.412999872,1.6
-2.412799872,1.6
-2.412599872,2.4
-2.412399872,1.6
-2.412199872,1.6
-2.411999872,2.4
-2.411799872,2.4
-2.411599872,2.4
-2.411399872,1.6
-2.411199872,1.6
-2.410999872,1.6
-2.410799872,1.6
-2.410599872,1.6
-2.410399872,2.4
-2.410199872,1.6
-2.409999872,2.4
-2.409799872,2.4
-2.409599872,2.4
-2.409399872,2.4
-2.409199872,2.4
-2.408999872,1.6
-2.408799872,1.6
-2.408599872,1.6
-2.408399872,0.8
-2.408199872,1.6
-2.407999872,0.8
-2.407799872,0.8
-2.407599872,1.6
-2.407399872,0.8
-2.407199872,0.8
-2.406999872,0.8
-2.406799872,0.8
-2.406599872,0.8
-2.406399872,0.8
-2.406199872,0.8
-2.405999872,0.8
-2.405799872,0.8
-2.405599872,0.8
-2.405399872,0.8
-2.405199872,0
-2.404999872,0
-2.404799872,0
-2.404599872,0
-2.404399872,0
-2.404199872,0
-2.403999872,0
-2.403799872,0
-2.403599872,0
-2.403399872,0
-2.403199872,0
-2.402999872,-0.8
-2.402799872,0
-2.402599872,-0.8
-2.402399872,-0.8
-2.402199872,-0.8
-2.401999872,-0.8
-2.401799872,0
-2.401599872,0
-2.401399872,-0.8
-2.401199872,-0.8
-2.400999872,-0.8
-2.400799872,-0.8
-2.400599872,-0.8
-2.400399872,-0.8
-2.400199872,-0.8
-2.399999872,-0.8
-2.399799872,-0.8
-2.399599872,-0.8
-2.399399872,-0.8
-2.399199872,-0.8
-2.398999872,-0.8
-2.398799872,-0.8
-2.398599872,-0.8
-2.398399872,-0.8
-2.398199872,0
-2.397999872,-0.8
-2.397799872,-0.8
-2.397599872,0
-2.397399872,-0.8
-2.397199872,0
-2.396999872,0
-2.396799872,0
-2.396599872,0
-2.396399872,0
-2.396199872,0
-2.395999872,0
-2.395799872,0
-2.395599872,0
-2.395399872,0
-2.395199872,0
-2.394999872,0.8
-2.394799872,0.8
-2.394599872,0.8
-2.394399872,0.8
-2.394199872,1.6
-2.393999872,1.6
-2.393799872,0.8
-2.393599872,1.6
-2.393399872,1.6
-2.393199872,1.6
-2.392999872,2.4
-2.392799872,2.4
-2.392599872,2.4
-2.392399872,2.4
-2.392199872,2.4
-2.391999872,1.6
-2.391799872,2.4
-2.391599872,2.4
-2.391399872,2.4
-2.391199872,1.6
-2.390999872,2.4
-2.390799872,3.2
-2.390599872,1.6
-2.390399872,1.6
-2.390199872,2.4
-2.389999872,2.4
-2.389799872,2.4
-2.389599872,3.2
-2.389399872,3.2
-2.389199872,3.2
-2.388999872,2.4
-2.388799872,7.2
-2.388599872,24.8
-2.388399872,28.8
-2.388199872,36
-2.387999872,39.2
-2.387799872,33.6
-2.387599872,28.8
-2.387399872,24.8
-2.387199872,22.4
-2.386999872,16
-2.386799872,6.4
-2.386599872,-3.2
-2.386399872,-6.4
-2.386199872,-8.8
-2.385999872,-9.6
-2.385799872,-11.2
-2.385599872,-12.8
-2.385399872,-12.8
-2.385199872,-12.8
-2.384999872,-12
-2.384799872,-11.2
-2.384599872,-10.4
-2.384399872,-9.6
-2.384199872,-8.8
-2.383999872,-8.8
-2.383799872,-7.2
-2.383599872,-7.2
-2.383399872,-6.4
-2.383199872,-6.4
-2.382999872,-5.6
-2.382799872,-5.6
-2.382599872,-5.6
-2.382399872,-5.6
-2.382199872,-4.8
-2.381999872,-4.8
-2.381799872,-4
-2.381599872,-4
-2.381399872,-4
-2.381199872,-3.2
-2.380999872,-3.2
-2.380799872,-3.2
-2.380599872,-3.2
-2.380399872,-3.2
-2.380199872,-3.2
-2.379999872,-3.2
-2.379799872,-3.2
-2.379599872,-3.2
-2.379399872,-3.2
-2.379199872,-3.2
-2.378999872,-3.2
-2.378799872,-3.2
-2.378599872,-2.4
-2.378399872,-2.4
-2.378199872,-2.4
-2.377999872,-0.8
-2.377799872,-0.8
-2.377599872,-1.6
-2.377399872,-0.8
-2.377199872,-1.6
-2.376999872,-1.6
-2.376799872,-0.8
-2.376599872,-0.8
-2.376399872,0
-2.376199872,-0.8
-2.375999872,-0.8
-2.375799872,0
-2.375599872,0
-2.375399872,0
-2.375199872,0
-2.374999872,0
-2.374799872,0.8
-2.374599872,0.8
-2.374399872,0.8
-2.374199872,0.8
-2.373999872,0.8
-2.373799872,0.8
-2.373599872,1.6
-2.373399872,0.8
-2.373199872,1.6
-2.372999872,1.6
-2.372799872,2.4
-2.372599872,2.4
-2.372399872,2.4
-2.372199872,1.6
-2.371999872,2.4
-2.371799872,3.2
-2.371599872,2.4
-2.371399872,3.2
-2.371199872,3.2
-2.370999872,2.4
-2.370799872,3.2
-2.370599872,2.4
-2.370399872,2.4
-2.370199872,2.4
-2.369999872,1.6
-2.369799872,1.6
-2.369599872,1.6
-2.369399872,1.6
-2.369199872,0.8
-2.368999872,1.6
-2.368799872,0.8
-2.368599872,5.6
-2.368399872,11.2
-2.368199872,16.8
-2.367999872,19.2
-2.367799872,21.6
-2.367599872,21.6
-2.367399872,20.8
-2.367199872,20
-2.366999872,22.4
-2.366799872,21.6
-2.366599872,19.2
-2.366399872,16
-2.366199872,11.2
-2.365999872,8
-2.365799872,5.6
-2.365599872,2.4
-2.365399872,0
-2.365199872,-2.4
-2.364999872,-3.2
-2.364799872,-3.2
-2.364599872,-4
-2.364399872,-4
-2.364199872,-5.6
-2.363999872,-5.6
-2.363799872,-5.6
-2.363599872,-8
-2.363399872,-8
-2.363199872,-8
-2.362999872,-7.2
-2.362799872,-6.4
-2.362599872,-6.4
-2.362399872,-5.6
-2.362199872,-4
-2.361999872,-3.2
-2.361799872,-3.2
-2.361599872,-2.4
-2.361399872,-0.8
-2.361199872,-0.8
-2.360999872,0
-2.360799872,1.6
-2.360599872,2.4
-2.360399872,3.2
-2.360199872,3.2
-2.359999872,3.2
-2.359799872,5.6
-2.359599872,5.6
-2.359399872,5.6
-2.359199872,4
-2.358999872,5.6
-2.358799872,5.6
-2.358599872,4.8
-2.358399872,4
-2.358199872,3.2
-2.357999872,3.2
-2.357799872,2.4
-2.357599872,1.6
-2.357399872,1.6
-2.357199872,0.8
-2.356999872,0.8
-2.356799872,0
-2.356599872,0
-2.356399872,0
-2.356199872,0
-2.355999872,0
-2.355799872,0
-2.355599872,0
-2.355399872,0
-2.355199872,-0.8
-2.354999872,0
-2.354799872,0
-2.354599872,0
-2.354399872,0.8
-2.354199872,0.8
-2.353999872,1.6
-2.353799872,1.6
-2.353599872,1.6
-2.353399872,1.6
-2.353199872,2.4
-2.352999872,2.4
-2.352799872,1.6
-2.352599872,1.6
-2.352399872,2.4
-2.352199872,2.4
-2.351999872,3.2
-2.351799872,2.4
-2.351599872,1.6
-2.351399872,1.6
-2.351199872,1.6
-2.350999872,1.6
-2.350799872,1.6
-2.350599872,1.6
-2.350399872,1.6
-2.350199872,2.4
-2.349999872,2.4
-2.349799872,2.4
-2.349599872,1.6
-2.349399872,2.4
-2.349199872,2.4
-2.348999872,1.6
-2.348799872,1.6
-2.348599872,1.6
-2.348399872,0.8
-2.348199872,1.6
-2.347999872,1.6
-2.347799872,0.8
-2.347599872,0.8
-2.347399872,0.8
-2.347199872,0.8
-2.346999872,0.8
-2.346799872,0.8
-2.346599872,0.8
-2.346399872,0.8
-2.346199872,0.8
-2.345999872,0.8
-2.345799872,0.8
-2.345599872,0.8
-2.345399872,0.8
-2.345199872,0.8
-2.344999872,0
-2.344799872,0
-2.344599872,0
-2.344399872,0
-2.344199872,0
-2.343999872,0
-2.343799872,0
-2.343599872,-0.8
-2.343399872,0
-2.343199872,0
-2.342999872,0
-2.342799872,0
-2.342599872,0
-2.342399872,0
-2.342199872,0
-2.341999872,-0.8
-2.341799872,0
-2.341599872,0
-2.341399872,-0.8
-2.341199872,-0.8
-2.340999872,-0.8
-2.340799872,-0.8
-2.340599872,-0.8
-2.340399872,-0.8
-2.340199872,-0.8
-2.339999872,-0.8
-2.339799872,-1.6
-2.339599872,-0.8
-2.339399872,-0.8
-2.339199872,-1.6
-2.338999872,-0.8
-2.338799872,-0.8
-2.338599872,-0.8
-2.338399872,-0.8
-2.338199872,-0.8
-2.337999872,-0.8
-2.337799872,-0.8
-2.337599872,0
-2.337399872,0
-2.337199872,0
-2.336999872,0
-2.336799872,0
-2.336599872,0
-2.336399872,0
-2.336199872,0
-2.335999872,0
-2.335799872,0
-2.335599872,0
-2.335399872,0
-2.335199872,0
-2.334999872,0
-2.334799872,0.8
-2.334599872,0.8
-2.334399872,0.8
-2.334199872,0.8
-2.333999872,0.8
-2.333799872,1.6
-2.333599872,1.6
-2.333399872,0.8
-2.333199872,0.8
-2.332999872,0.8
-2.332799872,0.8
-2.332599872,0.8
-2.332399872,0.8
-2.332199872,0
-2.331999872,0
-2.331799872,0
-2.331599872,0
-2.331399872,0
-2.331199872,-0.8
-2.330999872,0
-2.330799872,0
-2.330599872,0
-2.330399872,0
-2.330199872,0
-2.329999872,-0.8
-2.329799872,-0.8
-2.329599872,-0.8
-2.329399872,-0.8
-2.329199872,-0.8
-2.328999872,-0.8
-2.328799872,-1.6
-2.328599872,-2.4
-2.328399872,-1.6
-2.328199872,-1.6
-2.327999872,-0.8
-2.327799872,-1.6
-2.327599872,-3.2
-2.327399872,-3.2
-2.327199872,-3.2
-2.326999872,-3.2
-2.326799872,-2.4
-2.326599872,-3.2
-2.326399872,-3.2
-2.326199872,-4
-2.325999872,-4
-2.325799872,-3.2
-2.325599872,-3.2
-2.325399872,-3.2
-2.325199872,-3.2
-2.324999872,-3.2
-2.324799872,-3.2
-2.324599872,-3.2
-2.324399872,-3.2
-2.324199872,-3.2
-2.323999872,-2.4
-2.323799872,-2.4
-2.323599872,-2.4
-2.323399872,-1.6
-2.323199872,-2.4
-2.322999872,-2.4
-2.322799872,-1.6
-2.322599872,-2.4
-2.322399872,-2.4
-2.322199872,-1.6
-2.321999872,-0.8
-2.321799872,-2.4
-2.321599872,-1.6
-2.321399872,-2.4
-2.321199872,-1.6
-2.320999872,-2.4
-2.320799872,-1.6
-2.320599872,-2.4
-2.320399872,-2.4
-2.320199872,-1.6
-2.319999872,-1.6
-2.319799872,-1.6
-2.319599872,-1.6
-2.319399872,-0.8
-2.319199872,-0.8
-2.318999872,-1.6
-2.318799872,-0.8
-2.318599872,-1.6
-2.318399872,-0.8
-2.318199872,-1.6
-2.317999872,-0.8
-2.317799872,-0.8
-2.317599872,-0.8
-2.317399872,-0.8
-2.317199872,-0.8
-2.316999872,-0.8
-2.316799872,0
-2.316599872,0
-2.316399872,0
-2.316199872,-0.8
-2.315999872,0
-2.315799872,0
-2.315599872,0
-2.315399872,0
-2.315199872,0.8
-2.314999872,0.8
-2.314799872,0
-2.314599872,0
-2.314399872,0
-2.314199872,0.8
-2.313999872,0.8
-2.313799872,0.8
-2.313599872,0
-2.313399872,0.8
-2.313199872,0.8
-2.312999872,1.6
-2.312799872,0.8
-2.312599872,1.6
-2.312399872,0.8
-2.312199872,0.8
-2.311999872,0.8
-2.311799872,0.8
-2.311599872,0.8
-2.311399872,0.8
-2.311199872,0.8
-2.310999872,0.8
-2.310799872,0.8
-2.310599872,0.8
-2.310399872,0.8
-2.310199872,0.8
-2.309999872,0.8
-2.309799872,0.8
-2.309599872,0.8
-2.309399872,0.8
-2.309199872,0.8
-2.308999872,0.8
-2.308799872,0
-2.308599872,0.8
-2.308399872,0.8
-2.308199872,0.8
-2.307999872,0.8
-2.307799872,0.8
-2.307599872,0.8
-2.307399872,0.8
-2.307199872,0.8
-2.306999872,0.8
-2.306799872,0.8
-2.306599872,0
-2.306399872,0
-2.306199872,0.8
-2.305999872,0.8
-2.305799872,0
-2.305599872,0
-2.305399872,0
-2.305199872,0
-2.304999872,0
-2.304799872,0
-2.304599872,0
-2.304399872,0
-2.304199872,0
-2.303999872,0
-2.303799872,0
-2.303599872,0
-2.303399872,0
-2.303199872,-0.8
-2.302999872,0
-2.302799872,-0.8
-2.302599872,0
-2.302399872,0
-2.302199872,0
-2.301999872,-0.8
-2.301799872,0
-2.301599872,0
-2.301399872,0
-2.301199872,-0.8
-2.300999872,-0.8
-2.300799872,-0.8
-2.300599872,-0.8
-2.300399872,-0.8
-2.300199872,-0.8
-2.299999872,-0.8
-2.299799872,-0.8
-2.299599872,-0.8
-2.299399872,-0.8
-2.299199872,0
-2.298999872,0
-2.298799872,0
-2.298599872,-0.8
-2.298399872,0
-2.298199872,0
-2.297999872,0
-2.297799872,0
-2.297599872,0
-2.297399872,0
-2.297199872,0
-2.296999872,0
-2.296799872,0
-2.296599872,0
-2.296399872,0
-2.296199872,0
-2.295999872,0
-2.295799872,0
-2.295599872,0
-2.295399872,0
-2.295199872,0.8
-2.294999872,0
-2.294799872,0.8
-2.294599872,0.8
-2.294399872,0.8
-2.294199872,0.8
-2.293999872,0
-2.293799872,0.8
-2.293599872,0.8
-2.293399872,0.8
-2.293199872,0.8
-2.292999872,1.6
-2.292799872,0.8
-2.292599872,0.8
-2.292399872,1.6
-2.292199872,0.8
-2.291999872,1.6
-2.291799872,1.6
-2.291599872,0.8
-2.291399872,0.8
-2.291199872,1.6
-2.290999872,0.8
-2.290799872,0.8
-2.290599872,1.6
-2.290399872,0.8
-2.290199872,1.6
-2.289999872,1.6
-2.289799872,0.8
-2.289599872,0.8
-2.289399872,0.8
-2.289199872,0.8
-2.288999872,0.8
-2.288799872,0.8
-2.288599872,0.8
-2.288399872,0.8
-2.288199872,0.8
-2.287999872,0.8
-2.287799872,0.8
-2.287599872,0.8
-2.287399872,0.8
-2.287199872,0.8
-2.286999872,0
-2.286799872,0
-2.286599872,0.8
-2.286399872,0.8
-2.286199872,0
-2.285999872,0
-2.285799872,0
-2.285599872,0
-2.285399872,0
-2.285199872,0
-2.284999872,0
-2.284799872,0
-2.284599872,-0.8
-2.284399872,0
-2.284199872,0
-2.283999872,0
-2.283799872,0
-2.283599872,0
-2.283399872,0
-2.283199872,0
-2.282999872,0
-2.282799872,0
-2.282599872,0
-2.282399872,0
-2.282199872,0
-2.281999872,0
-2.281799872,0
-2.281599872,0
-2.281399872,-0.8
-2.281199872,0
-2.280999872,-0.8
-2.280799872,-0.8
-2.280599872,0
-2.280399872,-0.8
-2.280199872,-0.8
-2.279999872,-0.8
-2.279799872,0
-2.279599872,0
-2.279399872,-0.8
-2.279199872,-0.8
-2.278999872,0
-2.278799872,0
-2.278599872,0
-2.278399872,0
-2.278199872,0
-2.277999872,0
-2.277799872,0
-2.277599872,0
-2.277399872,0
-2.277199872,0
-2.276999872,0
-2.276799872,0
-2.276599872,0
-2.276399872,0
-2.276199872,0
-2.275999872,0
-2.275799872,0
-2.275599872,0
-2.275399872,0
-2.275199872,0.8
-2.274999872,0.8
-2.274799872,0.8
-2.274599872,0.8
-2.274399872,0.8
-2.274199872,1.6
-2.273999872,1.6
-2.273799872,1.6
-2.273599872,0.8
-2.273399872,0.8
-2.273199872,0.8
-2.272999872,1.6
-2.272799872,0.8
-2.272599872,1.6
-2.272399872,0.8
-2.272199872,0.8
-2.271999872,1.6
-2.271799872,0.8
-2.271599872,1.6
-2.271399872,0.8
-2.271199872,0.8
-2.270999872,0.8
-2.270799872,0.8
-2.270599872,0.8
-2.270399872,0.8
-2.270199872,0.8
-2.269999872,1.6
-2.269799872,1.6
-2.269599872,0.8
-2.269399872,0.8
-2.269199872,0.8
-2.268999872,0.8
-2.268799872,0.8
-2.268599872,0.8
-2.268399872,0.8
-2.268199872,0.8
-2.267999872,0.8
-2.267799872,0.8
-2.267599872,0.8
-2.267399872,0.8
-2.267199872,0
-2.266999872,0
-2.266799872,0.8
-2.266599872,0.8
-2.266399872,0.8
-2.266199872,0.8
-2.265999872,0.8
-2.265799872,0
-2.265599872,0
-2.265399872,0.8
-2.265199872,0
-2.264999872,0
-2.264799872,0
-2.264599872,0
-2.264399872,0
-2.264199872,0
-2.263999872,0
-2.263799872,0
-2.263599872,0
-2.263399872,0
-2.263199872,0
-2.262999872,0
-2.262799872,-0.8
-2.262599872,0
-2.262399872,0
-2.262199872,0
-2.261999872,-0.8
-2.261799872,0
-2.261599872,0
-2.261399872,0
-2.261199872,0
-2.260999872,0
-2.260799872,0
-2.260599872,0
-2.260399872,0
-2.260199872,-0.8
-2.259999872,0
-2.259799872,0
-2.259599872,-0.8
-2.259399872,-0.8
-2.259199872,0
-2.258999872,0
-2.258799872,0
-2.258599872,0
-2.258399872,0
-2.258199872,0
-2.257999872,0
-2.257799872,0
-2.257599872,0
-2.257399872,0
-2.257199872,0
-2.256999872,0
-2.256799872,0
-2.256599872,0
-2.256399872,0
-2.256199872,0
-2.255999872,0
-2.255799872,0
-2.255599872,0
-2.255399872,0.8
-2.255199872,0
-2.254999872,0.8
-2.254799872,0.8
-2.254599872,0.8
-2.254399872,0.8
-2.254199872,0.8
-2.253999872,0.8
-2.253799872,0.8
-2.253599872,1.6
-2.253399872,0.8
-2.253199872,0.8
-2.252999872,1.6
-2.252799872,0.8
-2.252599872,1.6
-2.252399872,1.6
-2.252199872,0.8
-2.251999872,1.6
-2.251799872,0.8
-2.251599872,1.6
-2.251399872,0.8
-2.251199872,0.8
-2.250999872,1.6
-2.250799872,0.8
-2.250599872,0.8
-2.250399872,0.8
-2.250199872,0.8
-2.249999872,0.8
-2.249799872,0.8
-2.249599872,1.6
-2.249399872,1.6
-2.249199872,0.8
-2.248999872,0.8
-2.248799872,0.8
-2.248599872,0.8
-2.248399872,0.8
-2.248199872,0.8
-2.247999872,0.8
-2.247799872,0.8
-2.247599872,0.8
-2.247399872,0.8
-2.247199872,0.8
-2.246999872,0.8
-2.246799872,0.8
-2.246599872,0.8
-2.246399872,0.8
-2.246199872,0.8
-2.245999872,0.8
-2.245799872,0
-2.245599872,0.8
-2.245399872,0
-2.245199872,0
-2.244999872,0
-2.244799872,0
-2.244599872,0
-2.244399872,0
-2.244199872,0
-2.243999872,0
-2.243799872,0
-2.243599872,0
-2.243399872,0
-2.243199872,0
-2.242999872,0
-2.242799872,0
-2.242599872,0
-2.242399872,0
-2.242199872,0
-2.241999872,0
-2.241799872,0
-2.241599872,-0.8
-2.241399872,-0.8
-2.241199872,-0.8
-2.240999872,-0.8
-2.240799872,-0.8
-2.240599872,-0.8
-2.240399872,-0.8
-2.240199872,-0.8
-2.239999872,-0.8
-2.239799872,-0.8
-2.239599872,-0.8
-2.239399872,-0.8
-2.239199872,-0.8
-2.238999872,-0.8
-2.238799872,0
-2.238599872,-0.8
-2.238399872,-0.8
-2.238199872,0
-2.237999872,0
-2.237799872,0
-2.237599872,0
-2.237399872,0
-2.237199872,0
-2.236999872,0
-2.236799872,0
-2.236599872,0
-2.236399872,0
-2.236199872,0
-2.235999872,0
-2.235799872,0
-2.235599872,0
-2.235399872,0
-2.235199872,0.8
-2.234999872,0.8
-2.234799872,0.8
-2.234599872,0.8
-2.234399872,1.6
-2.234199872,1.6
-2.233999872,0.8
-2.233799872,0.8
-2.233599872,1.6
-2.233399872,1.6
-2.233199872,1.6
-2.232999872,1.6
-2.232799872,1.6
-2.232599872,1.6
-2.232399872,1.6
-2.232199872,1.6
-2.231999872,1.6
-2.231799872,1.6
-2.231599872,1.6
-2.231399872,1.6
-2.231199872,1.6
-2.230999872,1.6
-2.230799872,0.8
-2.230599872,1.6
-2.230399872,2.4
-2.230199872,1.6
-2.229999872,1.6
-2.229799872,1.6
-2.229599872,1.6
-2.229399872,1.6
-2.229199872,1.6
-2.228999872,0.8
-2.228799872,1.6
-2.228599872,0.8
-2.228399872,1.6
-2.228199872,0.8
-2.227999872,1.6
-2.227799872,0.8
-2.227599872,0.8
-2.227399872,1.6
-2.227199872,0.8
-2.226999872,0
-2.226799872,0.8
-2.226599872,0.8
-2.226399872,0
-2.226199872,0
-2.225999872,0
-2.225799872,0.8
-2.225599872,0
-2.225399872,0
-2.225199872,0
-2.224999872,0
-2.224799872,0
-2.224599872,0
-2.224399872,0
-2.224199872,0
-2.223999872,0
-2.223799872,0
-2.223599872,0
-2.223399872,0
-2.223199872,-0.8
-2.222999872,-0.8
-2.222799872,-0.8
-2.222599872,-0.8
-2.222399872,-0.8
-2.222199872,-0.8
-2.221999872,-0.8
-2.221799872,0
-2.221599872,-0.8
-2.221399872,-0.8
-2.221199872,-0.8
-2.220999872,-0.8
-2.220799872,-0.8
-2.220599872,-0.8
-2.220399872,-0.8
-2.220199872,-0.8
-2.219999872,-0.8
-2.219799872,-0.8
-2.219599872,-0.8
-2.219399872,-0.8
-2.219199872,-0.8
-2.218999872,-0.8
-2.218799872,-0.8
-2.218599872,0
-2.218399872,-0.8
-2.218199872,-0.8
-2.217999872,0
-2.217799872,-0.8
-2.217599872,0
-2.217399872,0
-2.217199872,0
-2.216999872,0
-2.216799872,0
-2.216599872,0
-2.216399872,0
-2.216199872,0
-2.215999872,0
-2.215799872,0
-2.215599872,0
-2.215399872,0
-2.215199872,0
-2.214999872,0
-2.214799872,0.8
-2.214599872,0.8
-2.214399872,1.6
-2.214199872,0.8
-2.213999872,0.8
-2.213799872,0.8
-2.213599872,0.8
-2.213399872,1.6
-2.213199872,1.6
-2.212999872,1.6
-2.212799872,1.6
-2.212599872,1.6
-2.212399872,1.6
-2.212199872,2.4
-2.211999872,1.6
-2.211799872,1.6
-2.211599872,1.6
-2.211399872,0.8
-2.211199872,0.8
-2.210999872,1.6
-2.210799872,1.6
-2.210599872,0.8
-2.210399872,1.6
-2.210199872,1.6
-2.209999872,1.6
-2.209799872,0.8
-2.209599872,1.6
-2.209399872,1.6
-2.209199872,0.8
-2.208999872,0.8
-2.208799872,1.6
-2.208599872,0.8
-2.208399872,0.8
-2.208199872,1.6
-2.207999872,1.6
-2.207799872,0.8
-2.207599872,0.8
-2.207399872,0.8
-2.207199872,0.8
-2.206999872,0.8
-2.206799872,0.8
-2.206599872,1.6
-2.206399872,0.8
-2.206199872,0.8
-2.205999872,0
-2.205799872,0.8
-2.205599872,0.8
-2.205399872,0
-2.205199872,0
-2.204999872,0
-2.204799872,0
-2.204599872,0
-2.204399872,0
-2.204199872,0
-2.203999872,0
-2.203799872,-0.8
-2.203599872,0
-2.203399872,-0.8
-2.203199872,-0.8
-2.202999872,-0.8
-2.202799872,-0.8
-2.202599872,-0.8
-2.202399872,-0.8
-2.202199872,0
-2.201999872,-0.8
-2.201799872,-0.8
-2.201599872,-0.8
-2.201399872,-0.8
-2.201199872,-0.8
-2.200999872,-0.8
-2.200799872,-0.8
-2.200599872,-0.8
-2.200399872,-0.8
-2.200199872,-1.6
-2.199999872,-0.8
-2.199799872,-0.8
-2.199599872,-0.8
-2.199399872,-0.8
-2.199199872,-0.8
-2.198999872,0
-2.198799872,-0.8
-2.198599872,-0.8
-2.198399872,-0.8
-2.198199872,0
-2.197999872,-0.8
-2.197799872,0
-2.197599872,0
-2.197399872,-0.8
-2.197199872,0
-2.196999872,0
-2.196799872,0
-2.196599872,0
-2.196399872,0
-2.196199872,0
-2.195999872,0
-2.195799872,0.8
-2.195599872,0
-2.195399872,0.8
-2.195199872,0.8
-2.194999872,0.8
-2.194799872,0.8
-2.194599872,0.8
-2.194399872,0.8
-2.194199872,1.6
-2.193999872,1.6
-2.193799872,1.6
-2.193599872,1.6
-2.193399872,1.6
-2.193199872,1.6
-2.192999872,1.6
-2.192799872,1.6
-2.192599872,1.6
-2.192399872,1.6
-2.192199872,1.6
-2.191999872,1.6
-2.191799872,1.6
-2.191599872,1.6
-2.191399872,0.8
-2.191199872,1.6
-2.190999872,1.6
-2.190799872,1.6
-2.190599872,1.6
-2.190399872,0.8
-2.190199872,1.6
-2.189999872,1.6
-2.189799872,1.6
-2.189599872,1.6
-2.189399872,1.6
-2.189199872,1.6
-2.188999872,0.8
-2.188799872,1.6
-2.188599872,0.8
-2.188399872,0.8
-2.188199872,0.8
-2.187999872,1.6
-2.187799872,0.8
-2.187599872,1.6
-2.187399872,0.8
-2.187199872,1.6
-2.186999872,0.8
-2.186799872,0.8
-2.186599872,0.8
-2.186399872,0
-2.186199872,0.8
-2.185999872,0.8
-2.185799872,0.8
-2.185599872,0
-2.185399872,0
-2.185199872,0
-2.184999872,0
-2.184799872,0
-2.184599872,0
-2.184399872,0
-2.184199872,0
-2.183999872,0
-2.183799872,0
-2.183599872,-0.8
