Channel:Channel1
Capture Time:2025-01-14 13:44:02.378
Length:39400
Sample Rate:5kSa/s
Interval:200us
Time Base:500ms/div
Delay:0s
Vertical Sensitivity:20V/div
Vertical Offset:-800mV
ch1_time(s),ch1_value(V)
-1.741,-0.8
-1.7408,-0.8
-1.7406,-0.8
-1.7404,-0.8
-1.7402,-0.8
-1.74,0
-1.7398,-0.8
-1.7396,-0.8
-1.7394,0
-1.7392,0
-1.739,0
-1.7388,0
-1.7386,0
-1.7384,0
-1.7382,0
-1.738,0
-1.7378,0
-1.7376,0
-1.7374,0
-1.7372,0
-1.737,0.8
-1.7368,0.8
-1.7366,0
-1.7364,0.8
-1.7362,0.8
-1.736,0.8
-1.7358,0.8
-1.7356,0.8
-1.7354,0.8
-1.7352,1.6
-1.735,1.6
-1.7348,2.4
-1.7346,2.4
-1.7344,1.6
-1.7342,1.6
-1.734,1.6
-1.7338,2.4
-1.7336,2.4
-1.7334,2.4
-1.7332,1.6
-1.733,2.4
-1.7328,1.6
-1.7326,1.6
-1.7324,1.6
-1.7322,1.6
-1.732,1.6
-1.7318,1.6
-1.7316,1.6
-1.7314,1.6
-1.7312,1.6
-1.731,1.6
-1.7308,1.6
-1.7306,1.6
-1.7304,1.6
-1.7302,1.6
-1.73,1.6
-1.7298,0.8
-1.7296,1.6
-1.7294,1.6
-1.7292,0.8
-1.729,0.8
-1.7288,0.8
-1.7286,0.8
-1.7284,0
-1.7282,0.8
-1.728,0.8
-1.7278,0.8
-1.7276,0.8
-1.7274,0
-1.7272,0.8
-1.727,0
-1.7268,0
-1.7266,0
-1.7264,0
-1.7262,0
-1.726,0
-1.7258,0
-1.7256,0
-1.7254,0
-1.7252,0
-1.725,0
-1.7248,0
-1.7246,0
-1.7244,-0.8
-1.7242,0
-1.724,-0.8
-1.7238,-0.8
-1.7236,-0.8
-1.7234,-0.8
-1.7232,-0.8
-1.723,-0.8
-1.7228,-0.8
-1.7226,-0.8
-1.7224,-0.8
-1.7222,-0.8
-1.722,-0.8
-1.7218,-0.8
-1.7216,-0.8
-1.7214,-0.8
-1.7212,-0.8
-1.721,-0.8
-1.7208,-0.8
-1.7206,-0.8
-1.7204,-0.8
-1.7202,0
-1.72,-0.8
-1.7198,-0.8
-1.7196,-0.8
-1.7194,0
-1.7192,0
-1.719,0
-1.7188,0
-1.7186,0
-1.7184,0
-1.7182,0
-1.718,0
-1.7178,0
-1.7176,0
-1.7174,0
-1.7172,0.8
-1.717,0
-1.7168,0.8
-1.7166,0
-1.7164,0.8
-1.7162,0.8
-1.716,0.8
-1.7158,0.8
-1.7156,1.6
-1.7154,0.8
-1.7152,1.6
-1.715,1.6
-1.7148,1.6
-1.7146,1.6
-1.7144,1.6
-1.7142,1.6
-1.714,1.6
-1.7138,1.6
-1.7136,2.4
-1.7134,1.6
-1.7132,1.6
-1.713,1.6
-1.7128,1.6
-1.7126,2.4
-1.7124,0.8
-1.7122,1.6
-1.712,1.6
-1.7118,2.4
-1.7116,1.6
-1.7114,0.8
-1.7112,1.6
-1.711,1.6
-1.7108,1.6
-1.7106,1.6
-1.7104,1.6
-1.7102,1.6
-1.71,0.8
-1.7098,1.6
-1.7096,1.6
-1.7094,0.8
-1.7092,0.8
-1.709,0.8
-1.7088,0.8
-1.7086,0.8
-1.7084,0.8
-1.7082,0.8
-1.708,0.8
-1.7078,0.8
-1.7076,0
-1.7074,0.8
-1.7072,0.8
-1.707,0
-1.7068,0
-1.7066,0
-1.7064,0
-1.7062,0
-1.706,0
-1.7058,0
-1.7056,0
-1.7054,0
-1.7052,-0.8
-1.705,0
-1.7048,0
-1.7046,0
-1.7044,0
-1.7042,0
-1.704,-0.8
-1.7038,-0.8
-1.7036,0
-1.7034,-0.8
-1.7032,-0.8
-1.703,-0.8
-1.7028,-0.8
-1.7026,-0.8
-1.7024,-0.8
-1.7022,-0.8
-1.702,-0.8
-1.7018,-0.8
-1.7016,-0.8
-1.7014,-0.8
-1.7012,-0.8
-1.701,-0.8
-1.7008,-0.8
-1.7006,-0.8
-1.7004,0
-1.7002,-0.8
-1.7,-0.8
-1.6998,0
-1.6996,-0.8
-1.6994,0
-1.6992,0
-1.699,0
-1.6988,0
-1.6986,0
-1.6984,0
-1.6982,0
-1.698,0
-1.6978,0
-1.6976,0
-1.6974,0
-1.6972,0.8
-1.697,0
-1.6968,0
-1.6966,0.8
-1.6964,0
-1.6962,0.8
-1.696,0.8
-1.6958,0.8
-1.6956,0.8
-1.6954,1.6
-1.6952,1.6
-1.695,1.6
-1.6948,2.4
-1.6946,2.4
-1.6944,1.6
-1.6942,1.6
-1.694,2.4
-1.6938,2.4
-1.6936,1.6
-1.6934,2.4
-1.6932,1.6
-1.693,2.4
-1.6928,1.6
-1.6926,2.4
-1.6924,1.6
-1.6922,1.6
-1.692,1.6
-1.6918,2.4
-1.6916,1.6
-1.6914,1.6
-1.6912,1.6
-1.691,2.4
-1.6908,1.6
-1.6906,1.6
-1.6904,1.6
-1.6902,0.8
-1.69,1.6
-1.6898,1.6
-1.6896,0.8
-1.6894,0.8
-1.6892,0.8
-1.689,0.8
-1.6888,0.8
-1.6886,0.8
-1.6884,0.8
-1.6882,0.8
-1.688,0.8
-1.6878,0.8
-1.6876,0.8
-1.6874,0.8
-1.6872,0
-1.687,0.8
-1.6868,0
-1.6866,0
-1.6864,0
-1.6862,0
-1.686,0
-1.6858,0
-1.6856,-0.8
-1.6854,0
-1.6852,-0.8
-1.685,0
-1.6848,0
-1.6846,-0.8
-1.6844,-0.8
-1.6842,-0.8
-1.684,-0.8
-1.6838,-0.8
-1.6836,-0.8
-1.6834,-0.8
-1.6832,-0.8
-1.683,-0.8
-1.6828,-0.8
-1.6826,-0.8
-1.6824,-0.8
-1.6822,-0.8
-1.682,-0.8
-1.6818,-0.8
-1.6816,-0.8
-1.6814,-0.8
-1.6812,-0.8
-1.681,-0.8
-1.6808,-1.6
-1.6806,-0.8
-1.6804,-0.8
-1.6802,-0.8
-1.68,-0.8
-1.6798,-0.8
-1.6796,0
-1.6794,-0.8
-1.6792,0
-1.679,0
-1.6788,0
-1.6786,0
-1.6784,0
-1.6782,0
-1.678,0
-1.6778,0
-1.6776,0
-1.6774,0
-1.6772,0
-1.677,0
-1.6768,0
-1.6766,0
-1.6764,0.8
-1.6762,0.8
-1.676,0.8
-1.6758,0.8
-1.6756,0.8
-1.6754,0.8
-1.6752,1.6
-1.675,1.6
-1.6748,1.6
-1.6746,1.6
-1.6744,1.6
-1.6742,2.4
-1.674,1.6
-1.6738,2.4
-1.6736,2.4
-1.6734,2.4
-1.6732,2.4
-1.673,1.6
-1.6728,0.8
-1.6726,1.6
-1.6724,2.4
-1.6722,1.6
-1.672,1.6
-1.6718,1.6
-1.6716,2.4
-1.6714,1.6
-1.6712,2.4
-1.671,1.6
-1.6708,1.6
-1.6706,1.6
-1.6704,0.8
-1.6702,1.6
-1.67,1.6
-1.6698,0.8
-1.6696,1.6
-1.6694,0.8
-1.6692,1.6
-1.669,0.8
-1.6688,1.6
-1.6686,0.8
-1.6684,0.8
-1.6682,0.8
-1.668,0.8
-1.6678,0.8
-1.6676,0.8
-1.6674,0
-1.6672,0
-1.667,0.8
-1.6668,0
-1.6666,0
-1.6664,0
-1.6662,0
-1.666,0
-1.6658,0
-1.6656,0
-1.6654,0
-1.6652,0
-1.665,0
-1.6648,0
-1.6646,-0.8
-1.6644,-0.8
-1.6642,0
-1.664,0
-1.6638,-0.8
-1.6636,-0.8
-1.6634,-0.8
-1.6632,0
-1.663,-0.8
-1.6628,-0.8
-1.6626,-0.8
-1.6624,-0.8
-1.6622,-1.6
-1.662,-0.8
-1.6618,-0.8
-1.6616,-0.8
-1.6614,-0.8
-1.6612,-1.6
-1.661,-0.8
-1.6608,-0.8
-1.6606,-0.8
-1.6604,-0.8
-1.6602,-0.8
-1.66,-0.8
-1.6598,-0.8
-1.6596,0
-1.6594,-0.8
-1.6592,-0.8
-1.659,0
-1.6588,0
-1.6586,0
-1.6584,0
-1.6582,0
-1.658,0
-1.6578,0
-1.6576,0
-1.6574,0
-1.6572,0
-1.657,0
-1.6568,0
-1.6566,0.8
-1.6564,0.8
-1.6562,0.8
-1.656,0.8
-1.6558,0.8
-1.6556,0.8
-1.6554,1.6
-1.6552,0.8
-1.655,0.8
-1.6548,1.6
-1.6546,2.4
-1.6544,2.4
-1.6542,2.4
-1.654,2.4
-1.6538,2.4
-1.6536,2.4
-1.6534,2.4
-1.6532,2.4
-1.653,1.6
-1.6528,1.6
-1.6526,1.6
-1.6524,1.6
-1.6522,2.4
-1.652,2.4
-1.6518,1.6
-1.6516,2.4
-1.6514,1.6
-1.6512,2.4
-1.651,2.4
-1.6508,2.4
-1.6506,1.6
-1.6504,2.4
-1.6502,1.6
-1.65,1.6
-1.6498,1.6
-1.6496,0.8
-1.6494,0.8
-1.6492,0.8
-1.649,0.8
-1.6488,0.8
-1.6486,0.8
-1.6484,0.8
-1.6482,1.6
-1.648,0.8
-1.6478,0.8
-1.6476,0.8
-1.6474,0.8
-1.6472,0.8
-1.647,0.8
-1.6468,0.8
-1.6466,0
-1.6464,0
-1.6462,0
-1.646,0
-1.6458,0
-1.6456,0
-1.6454,0
-1.6452,0
-1.645,-0.8
-1.6448,0
-1.6446,-0.8
-1.6444,0
-1.6442,-0.8
-1.644,-0.8
-1.6438,0
-1.6436,-0.8
-1.6434,-0.8
-1.6432,0
-1.643,-0.8
-1.6428,-0.8
-1.6426,-0.8
-1.6424,-0.8
-1.6422,-0.8
-1.642,-0.8
-1.6418,-0.8
-1.6416,-0.8
-1.6414,-0.8
-1.6412,-0.8
-1.641,-0.8
-1.6408,-0.8
-1.6406,-0.8
-1.6404,-0.8
-1.6402,0
-1.64,16
-1.6398,24.8
-1.6396,28
-1.6394,36
-1.6392,33.6
-1.639,28
-1.6388,24
-1.6386,20
-1.6384,16
-1.6382,9.6
-1.638,-0.8
-1.6378,-6.4
-1.6376,-9.6
-1.6374,-10.4
-1.6372,-11.2
-1.637,-12.8
-1.6368,-12.8
-1.6366,-12.8
-1.6364,-11.2
-1.6362,-11.2
-1.636,-9.6
-1.6358,-8.8
-1.6356,-7.2
-1.6354,-6.4
-1.6352,-5.6
-1.635,-5.6
-1.6348,-4
-1.6346,-3.2
-1.6344,-3.2
-1.6342,-2.4
-1.634,-2.4
-1.6338,-2.4
-1.6336,-1.6
-1.6334,-0.8
-1.6332,-0.8
-1.633,-0.8
-1.6328,-0.8
-1.6326,0
-1.6324,0
-1.6322,0
-1.632,0
-1.6318,0
-1.6316,0.8
-1.6314,0
-1.6312,0.8
-1.631,0.8
-1.6308,0.8
-1.6306,0.8
-1.6304,0.8
-1.6302,0.8
-1.63,0.8
-1.6298,0.8
-1.6296,0.8
-1.6294,1.6
-1.6292,0.8
-1.629,0.8
-1.6288,0.8
-1.6286,0.8
-1.6284,0.8
-1.6282,0
-1.628,0.8
-1.6278,0.8
-1.6276,0.8
-1.6274,0.8
-1.6272,0
-1.627,0
-1.6268,0
-1.6266,0
-1.6264,0
-1.6262,0
-1.626,0
-1.6258,0
-1.6256,-0.8
-1.6254,-0.8
-1.6252,-0.8
-1.625,-0.8
-1.6248,-0.8
-1.6246,-0.8
-1.6244,0
-1.6242,-0.8
-1.624,-0.8
-1.6238,-0.8
-1.6236,-0.8
-1.6234,-0.8
-1.6232,-0.8
-1.623,-0.8
-1.6228,-0.8
-1.6226,-1.6
-1.6224,-0.8
-1.6222,-1.6
-1.622,-1.6
-1.6218,-1.6
-1.6216,-1.6
-1.6214,-1.6
-1.6212,-0.8
-1.621,-0.8
-1.6208,-0.8
-1.6206,-0.8
-1.6204,-0.8
-1.6202,0
-1.62,0
-1.6198,7.2
-1.6196,12.8
-1.6194,16.8
-1.6192,19.2
-1.619,20
-1.6188,19.2
-1.6186,20
-1.6184,20
-1.6182,20.8
-1.618,19.2
-1.6178,16
-1.6176,13.6
-1.6174,10.4
-1.6172,6.4
-1.617,3.2
-1.6168,0
-1.6166,-1.6
-1.6164,-3.2
-1.6162,-0.8
-1.616,-4
-1.6158,-4
-1.6156,-4.8
-1.6154,-4.8
-1.6152,-5.6
-1.615,-5.6
-1.6148,-6.4
-1.6146,-5.6
-1.6144,-5.6
-1.6142,-4.8
-1.614,-4
-1.6138,-4
-1.6136,-3.2
-1.6134,-1.6
-1.6132,-0.8
-1.613,0
-1.6128,0.8
-1.6126,0.8
-1.6124,1.6
-1.6122,3.2
-1.612,4
-1.6118,5.6
-1.6116,6.4
-1.6114,6.4
-1.6112,7.2
-1.611,7.2
-1.6108,7.2
-1.6106,7.2
-1.6104,7.2
-1.6102,6.4
-1.61,6.4
-1.6098,6.4
-1.6096,5.6
-1.6094,4.8
-1.6092,4
-1.609,3.2
-1.6088,2.4
-1.6086,2.4
-1.6084,2.4
-1.6082,2.4
-1.608,1.6
-1.6078,0.8
-1.6076,0.8
-1.6074,0
-1.6072,0.8
-1.607,0
-1.6068,0
-1.6066,0
-1.6064,0
-1.6062,0
-1.606,0
-1.6058,0
-1.6056,0
-1.6054,0
-1.6052,0
-1.605,0
-1.6048,0
-1.6046,0
-1.6044,0
-1.6042,0
-1.604,0
-1.6038,0
-1.6036,-0.8
-1.6034,0
-1.6032,0
-1.603,0
-1.6028,0
-1.6026,-0.8
-1.6024,-0.8
-1.6022,0
-1.602,0
-1.6018,0
-1.6016,0
-1.6014,0
-1.6012,-0.8
-1.601,-0.8
-1.6008,-0.8
-1.6006,-0.8
-1.6004,-0.8
-1.6002,0
-1.6,0
-1.5998,0
-1.5996,0
-1.5994,0
-1.5992,0
-1.599,0
-1.5988,-0.8
-1.5986,0
-1.5984,0
-1.5982,0
-1.598,0
-1.5978,0
-1.5976,0
-1.5974,0
-1.5972,0
-1.597,0
-1.5968,0.8
-1.5966,0.8
-1.5964,0.8
-1.5962,0.8
-1.596,0.8
-1.5958,1.6
-1.5956,0.8
-1.5954,2.4
-1.5952,1.6
-1.595,0.8
-1.5948,0.8
-1.5946,1.6
-1.5944,1.6
-1.5942,1.6
-1.594,1.6
-1.5938,1.6
-1.5936,1.6
-1.5934,2.4
-1.5932,0.8
-1.593,0.8
-1.5928,0.8
-1.5926,0.8
-1.5924,0.8
-1.5922,0.8
-1.592,1.6
-1.5918,1.6
-1.5916,1.6
-1.5914,1.6
-1.5912,0.8
-1.591,0.8
-1.5908,0.8
-1.5906,0.8
-1.5904,0.8
-1.5902,0.8
-1.59,0.8
-1.5898,0.8
-1.5896,0.8
-1.5894,0.8
-1.5892,0.8
-1.589,0.8
-1.5888,0
-1.5886,0.8
-1.5884,0.8
-1.5882,0.8
-1.588,0.8
-1.5878,0
-1.5876,0.8
-1.5874,0.8
-1.5872,0
-1.587,0
-1.5868,0
-1.5866,0
-1.5864,0
-1.5862,0
-1.586,0
-1.5858,-0.8
-1.5856,0
-1.5854,0
-1.5852,0
-1.585,0
-1.5848,-0.8
-1.5846,-0.8
-1.5844,-0.8
-1.5842,-0.8
-1.584,-0.8
-1.5838,-0.8
-1.5836,-0.8
-1.5834,-1.6
-1.5832,-1.6
-1.583,-1.6
-1.5828,-1.6
-1.5826,-1.6
-1.5824,-2.4
-1.5822,-2.4
-1.582,-1.6
-1.5818,-3.2
-1.5816,-3.2
-1.5814,-2.4
-1.5812,-3.2
-1.581,-3.2
-1.5808,-3.2
-1.5806,-3.2
-1.5804,-3.2
-1.5802,-3.2
-1.58,-3.2
-1.5798,-3.2
-1.5796,-3.2
-1.5794,-3.2
-1.5792,-4
-1.579,-4
-1.5788,-4
-1.5786,-4
-1.5784,-3.2
-1.5782,-3.2
-1.578,-4
-1.5778,-4
-1.5776,-4
-1.5774,-4
-1.5772,-3.2
-1.577,-4
-1.5768,-4
-1.5766,-3.2
-1.5764,-3.2
-1.5762,-3.2
-1.576,-2.4
-1.5758,-1.6
-1.5756,-1.6
-1.5754,-0.8
-1.5752,-0.8
-1.575,-1.6
-1.5748,-0.8
-1.5746,-0.8
-1.5744,-0.8
-1.5742,-0.8
-1.574,0
-1.5738,0
-1.5736,0
-1.5734,0
-1.5732,0
-1.573,0
-1.5728,0
-1.5726,0
-1.5724,0.8
-1.5722,0
-1.572,0
-1.5718,0
-1.5716,0.8
-1.5714,0.8
-1.5712,0
-1.571,0
-1.5708,0.8
-1.5706,0.8
-1.5704,0.8
-1.5702,0.8
-1.57,1.6
-1.5698,0.8
-1.5696,0.8
-1.5694,0
-1.5692,0
-1.569,0
-1.5688,0.8
-1.5686,0
-1.5684,0
-1.5682,0
-1.568,0
-1.5678,0
-1.5676,0
-1.5674,0
-1.5672,0
-1.567,0
-1.5668,0
-1.5666,0
-1.5664,0
-1.5662,0
-1.566,0
-1.5658,0
-1.5656,-0.8
-1.5654,0
-1.5652,0
-1.565,-0.8
-1.5648,-0.8
-1.5646,-0.8
-1.5644,-0.8
-1.5642,-0.8
-1.564,0
-1.5638,0
-1.5636,-0.8
-1.5634,0
-1.5632,-0.8
-1.563,-0.8
-1.5628,-0.8
-1.5626,-0.8
-1.5624,-0.8
-1.5622,-0.8
-1.562,-0.8
-1.5618,-0.8
-1.5616,-0.8
-1.5614,-0.8
-1.5612,-0.8
-1.561,-0.8
-1.5608,-0.8
-1.5606,-0.8
-1.5604,-0.8
-1.5602,0
-1.56,-0.8
-1.5598,-0.8
-1.5596,0
-1.5594,0
-1.5592,-0.8
-1.559,0
-1.5588,0
-1.5586,0
-1.5584,0
-1.5582,0
-1.558,0
-1.5578,0
-1.5576,0
-1.5574,0
-1.5572,0
-1.557,0
-1.5568,0
-1.5566,0
-1.5564,0.8
-1.5562,0.8
-1.556,0.8
-1.5558,0
-1.5556,0.8
-1.5554,0.8
-1.5552,1.6
-1.555,0.8
-1.5548,0.8
-1.5546,0.8
-1.5544,1.6
-1.5542,0.8
-1.554,1.6
-1.5538,0.8
-1.5536,2.4
-1.5534,1.6
-1.5532,0.8
-1.553,0.8
-1.5528,0.8
-1.5526,0.8
-1.5524,0.8
-1.5522,1.6
-1.552,0.8
-1.5518,0.8
-1.5516,0.8
-1.5514,0.8
-1.5512,0.8
-1.551,0.8
-1.5508,1.6
-1.5506,0.8
-1.5504,0.8
-1.5502,0.8
-1.55,0.8
-1.5498,0.8
-1.5496,0.8
-1.5494,0.8
-1.5492,0.8
-1.549,0.8
-1.5488,0.8
-1.5486,0.8
-1.5484,0
-1.5482,0
-1.548,0.8
-1.5478,0.8
-1.5476,0.8
-1.5474,0.8
-1.5472,0
-1.547,0
-1.5468,0
-1.5466,0
-1.5464,0
-1.5462,0
-1.546,0
-1.5458,0
-1.5456,-0.8
-1.5454,0
-1.5452,0
-1.545,0
-1.5448,0
-1.5446,-0.8
-1.5444,-0.8
-1.5442,0
-1.544,0
-1.5438,0
-1.5436,0
-1.5434,-0.8
-1.5432,0
-1.543,-0.8
-1.5428,0
-1.5426,-0.8
-1.5424,0
-1.5422,0
-1.542,-0.8
-1.5418,-0.8
-1.5416,0
-1.5414,-0.8
-1.5412,-0.8
-1.541,0
-1.5408,0
-1.5406,-0.8
-1.5404,-0.8
-1.5402,-0.8
-1.54,0
-1.5398,0
-1.5396,0
-1.5394,-0.8
-1.5392,0
-1.539,0
-1.5388,0
-1.5386,0
-1.5384,0
-1.5382,0
-1.538,0
-1.5378,0
-1.5376,0
-1.5374,0
-1.5372,0
-1.537,0.8
-1.5368,0.8
-1.5366,0
-1.5364,0.8
-1.5362,0.8
-1.536,0.8
-1.5358,0.8
-1.5356,0.8
-1.5354,0.8
-1.5352,0.8
-1.535,1.6
-1.5348,0.8
-1.5346,0.8
-1.5344,1.6
-1.5342,0.8
-1.534,0.8
-1.5338,0.8
-1.5336,1.6
-1.5334,0.8
-1.5332,1.6
-1.533,0.8
-1.5328,1.6
-1.5326,0.8
-1.5324,1.6
-1.5322,0.8
-1.532,0.8
-1.5318,1.6
-1.5316,0.8
-1.5314,0.8
-1.5312,0.8
-1.531,0.8
-1.5308,1.6
-1.5306,0.8
-1.5304,1.6
-1.5302,0.8
-1.53,0.8
-1.5298,0.8
-1.5296,0.8
-1.5294,0.8
-1.5292,0.8
-1.529,0.8
-1.5288,0.8
-1.5286,0.8
-1.5284,0.8
-1.5282,0.8
-1.528,0.8
-1.5278,0.8
-1.5276,0
-1.5274,0.8
-1.5272,0
-1.527,0
-1.5268,0
-1.5266,0
-1.5264,0
-1.5262,0
-1.526,0
-1.5258,0
-1.5256,0
-1.5254,0
-1.5252,0
-1.525,0
-1.5248,0
-1.5246,0
-1.5244,0
-1.5242,0
-1.524,0
-1.5238,0
-1.5236,0
-1.5234,0
-1.5232,0
-1.523,0
-1.5228,0
-1.5226,0
-1.5224,0
-1.5222,0
-1.522,0
-1.5218,-0.8
-1.5216,0
-1.5214,0
-1.5212,0
-1.521,-0.8
-1.5208,-0.8
-1.5206,-0.8
-1.5204,0
-1.5202,0
-1.52,0
-1.5198,0
-1.5196,0
-1.5194,0
-1.5192,0
-1.519,0
-1.5188,0
-1.5186,0
-1.5184,0
-1.5182,0
-1.518,0
-1.5178,0
-1.5176,0
-1.5174,0
-1.5172,0
-1.517,0
-1.5168,0
-1.5166,0.8
-1.5164,0
-1.5162,0.8
-1.516,0.8
-1.5158,0.8
-1.5156,0.8
-1.5154,0.8
-1.5152,0.8
-1.515,0.8
-1.5148,0.8
-1.5146,0.8
-1.5144,0.8
-1.5142,1.6
-1.514,1.6
-1.5138,1.6
-1.5136,0.8
-1.5134,0.8
-1.5132,0.8
-1.513,1.6
-1.5128,0.8
-1.5126,0.8
-1.5124,0.8
-1.5122,0.8
-1.512,0.8
-1.5118,0.8
-1.5116,0.8
-1.5114,0.8
-1.5112,1.6
-1.511,0.8
-1.5108,0.8
-1.5106,0.8
-1.5104,0.8
-1.5102,0.8
-1.51,0.8
-1.5098,0.8
-1.5096,0.8
-1.5094,0.8
-1.5092,0.8
-1.509,0
-1.5088,0.8
-1.5086,0.8
-1.5084,0.8
-1.5082,0
-1.508,0.8
-1.5078,0.8
-1.5076,0.8
-1.5074,0
-1.5072,0.8
-1.507,0
-1.5068,0
-1.5066,0
-1.5064,0
-1.5062,0
-1.506,0
-1.5058,0
-1.5056,0
-1.5054,0
-1.5052,0
-1.505,0
-1.5048,-0.8
-1.5046,0
-1.5044,0
-1.5042,-0.8
-1.504,-0.8
-1.5038,0
-1.5036,0
-1.5034,0
-1.5032,0
-1.503,0
-1.5028,-0.8
-1.5026,-0.8
-1.5024,-1.6
-1.5022,-1.6
-1.502,-0.8
-1.5018,-1.6
-1.5016,-0.8
-1.5014,-0.8
-1.5012,-0.8
-1.501,-0.8
-1.5008,-0.8
-1.5006,-0.8
-1.5004,-0.8
-1.5002,0
-1.5,0
-1.4998,0
-1.4996,-0.8
-1.4994,0
-1.4992,0
-1.499,0
-1.4988,0
-1.4986,0
-1.4984,0
-1.4982,0
-1.498,0
-1.4978,0
-1.4976,0
-1.4974,0
-1.4972,0.8
-1.497,0
-1.4968,0
-1.4966,0.8
-1.4964,0.8
-1.4962,0.8
-1.496,0.8
-1.4958,0.8
-1.4956,1.6
-1.4954,2.4
-1.4952,1.6
-1.495,2.4
-1.4948,2.4
-1.4946,2.4
-1.4944,1.6
-1.4942,1.6
-1.494,2.4
-1.4938,1.6
-1.4936,2.4
-1.4934,2.4
-1.4932,3.2
-1.493,1.6
-1.4928,0.8
-1.4926,1.6
-1.4924,2.4
-1.4922,2.4
-1.492,1.6
-1.4918,2.4
-1.4916,2.4
-1.4914,1.6
-1.4912,1.6
-1.491,1.6
-1.4908,1.6
-1.4906,1.6
-1.4904,1.6
-1.4902,1.6
-1.49,1.6
-1.4898,1.6
-1.4896,0.8
-1.4894,1.6
-1.4892,0.8
-1.489,0.8
-1.4888,0.8
-1.4886,0.8
-1.4884,0.8
-1.4882,0.8
-1.488,0.8
-1.4878,0.8
-1.4876,0.8
-1.4874,0.8
-1.4872,0.8
-1.487,0.8
-1.4868,0.8
-1.4866,0
-1.4864,0
-1.4862,0
-1.486,0
-1.4858,0
-1.4856,0
-1.4854,0
-1.4852,0
-1.485,0
-1.4848,0
-1.4846,-0.8
-1.4844,-0.8
-1.4842,0
-1.484,0
-1.4838,0
-1.4836,0
-1.4834,-0.8
-1.4832,-0.8
-1.483,-0.8
-1.4828,-0.8
-1.4826,-0.8
-1.4824,-0.8
-1.4822,-0.8
-1.482,-0.8
-1.4818,-0.8
-1.4816,-0.8
-1.4814,-0.8
-1.4812,-0.8
-1.481,0
-1.4808,-0.8
-1.4806,-0.8
-1.4804,-0.8
-1.4802,-0.8
-1.48,-0.8
-1.4798,-0.8
-1.4796,0
-1.4794,-0.8
-1.4792,0
-1.479,0
-1.4788,0
-1.4786,0
-1.4784,0
-1.4782,0
-1.478,0
-1.4778,0
-1.4776,0
-1.4774,0
-1.4772,0
-1.477,0
-1.4768,0.8
-1.4766,0
-1.4764,0
-1.4762,0.8
-1.476,1.6
-1.4758,0.8
-1.4756,0.8
-1.4754,0.8
-1.4752,0.8
-1.475,1.6
-1.4748,1.6
-1.4746,1.6
-1.4744,1.6
-1.4742,1.6
-1.474,1.6
-1.4738,1.6
-1.4736,1.6
-1.4734,1.6
-1.4732,1.6
-1.473,2.4
-1.4728,1.6
-1.4726,1.6
-1.4724,1.6
-1.4722,1.6
-1.472,0.8
-1.4718,1.6
-1.4716,1.6
-1.4714,1.6
-1.4712,1.6
-1.471,1.6
-1.4708,1.6
-1.4706,1.6
-1.4704,1.6
-1.4702,1.6
-1.47,1.6
-1.4698,1.6
-1.4696,1.6
-1.4694,0.8
-1.4692,0.8
-1.469,0.8
-1.4688,1.6
-1.4686,0.8
-1.4684,0.8
-1.4682,0.8
-1.468,0.8
-1.4678,0.8
-1.4676,0.8
-1.4674,0.8
-1.4672,0.8
-1.467,0.8
-1.4668,0.8
-1.4666,0
-1.4664,0
-1.4662,0
-1.466,0
-1.4658,0
-1.4656,0
-1.4654,0
-1.4652,0
-1.465,0
-1.4648,0
-1.4646,0
-1.4644,-0.8
-1.4642,-0.8
-1.464,0
-1.4638,0
-1.4636,-0.8
-1.4634,-0.8
-1.4632,-0.8
-1.463,0
-1.4628,-0.8
-1.4626,-0.8
-1.4624,-0.8
-1.4622,-0.8
-1.462,-0.8
-1.4618,-0.8
-1.4616,-0.8
-1.4614,-0.8
-1.4612,-0.8
-1.461,-0.8
-1.4608,-0.8
-1.4606,-0.8
-1.4604,-0.8
-1.4602,0
-1.46,0
-1.4598,0
-1.4596,0
-1.4594,0
-1.4592,-0.8
-1.459,0
-1.4588,0
-1.4586,0
-1.4584,0
-1.4582,0
-1.458,0
-1.4578,0
-1.4576,0
-1.4574,0
-1.4572,0
-1.457,0
-1.4568,0
-1.4566,0.8
-1.4564,0.8
-1.4562,0.8
-1.456,0.8
-1.4558,0.8
-1.4556,0.8
-1.4554,0.8
-1.4552,1.6
-1.455,0.8
-1.4548,1.6
-1.4546,1.6
-1.4544,1.6
-1.4542,1.6
-1.454,1.6
-1.4538,1.6
-1.4536,2.4
-1.4534,2.4
-1.4532,2.4
-1.453,2.4
-1.4528,1.6
-1.4526,2.4
-1.4524,1.6
-1.4522,1.6
-1.452,1.6
-1.4518,1.6
-1.4516,2.4
-1.4514,1.6
-1.4512,1.6
-1.451,1.6
-1.4508,1.6
-1.4506,2.4
-1.4504,2.4
-1.4502,1.6
-1.45,1.6
-1.4498,1.6
-1.4496,1.6
-1.4494,1.6
-1.4492,0.8
-1.449,0.8
-1.4488,0.8
-1.4486,0.8
-1.4484,0.8
-1.4482,0.8
-1.448,0.8
-1.4478,0.8
-1.4476,0.8
-1.4474,0.8
-1.4472,0.8
-1.447,0
-1.4468,0
-1.4466,0
-1.4464,0
-1.4462,0
-1.446,0
-1.4458,0
-1.4456,0
-1.4454,0
-1.4452,-0.8
-1.445,0
